,date,userid,message
3103,"March 12, 2005  6:17PM",jchan2,"in some cases i think i would use edmunds but when i bought my infiniti (and yes, it has an automatic) i took the pricing information from the boards here and walked into the dealer and tried to shoot for the lowest possible price. i also brought two ads from dealers in boston and cincinnati and told the dealers that other dealers were willing to sell the car to me for less.and this strategy worked because i bought an i35 and many dealers are looking to get rid of their leftover cars from last year."
3104,"March 12, 2005 10:57PM",blueguydotcom,"johnny,i love the tsx.  i can't quite explain its appeal.  i love the clean style, the nice, simple, legant cockpit but more importantly, i go ga-ga for the silky smoth 6 speed in those things.  like buddah.  i've driven them a few times and i always dug the eager pull of the engine, the delight of keeping the car over 4k rpm with plenty of room to play.  the 330i is a pretty different beast.  the driving dynamics matched with the power won me over.  if you feel like your tsx just isn't there for power,  and if you'd like that special punch in corners of rwd then you'll enjoy the 330i.  really, the only way you'll know, go drive one.  and let the salesguy know it's all about the handling.  in other words don't let him take you on some anemic on  surface street, then the freeway and back test drive.  you want twists, turns, hills, switchbacks and plenty of opp to flog the car as god intended.yes, bmws on the west coast are everywhere!  you can't swing a dead cat in any west coast major city without hitting a bimmer.  unfortunate but true - one my reason the tsx attracts me.  if i hadn't run across a 330i with manual to drive in 03, i'm sure i woulda ended up in a tsx.  i woulda been fairly happy too.  just yearned for more power and awd/rwd.knowing what i know now about my 330i would i lease again...hmmm.  most likely yes but i gotta say i'd dwell on it way more. i would probably still lease.  i really wish i could own a bmw, but i simply don't think they're good cars.  all this talk about the 08 m3 4 door has me excited and conflicted.  you just can't lease an m3, it's a car you buy and keep.  and the idea of buying a bmw troubles me.  the idea of owning a lexus, infiniti, mazda, acura doesn't raise my eyebrow in the least."
3105,"March 21, 2005  3:56PM",gordonwd,"autoweek had a preview article this week on the new is350, and compared it to the '06 330i (e90). they thought that the is350's styling beat that of the e90 (they said it ""pops"" while the 330i merely ""pings"", or something like that). they also estimated a 0-60 time beating the 330i by a full second since the is350 will have 300hp under the hood.in summary, they really liked this car, and it will be interesting when they get around to actually testing and comparing both in u.s. spec form."
3106,"March 21, 2005  4:27PM",blueguydotcom,"didn't even test the car, so the article is pretty worthless.  we find out this week if lexus is going to make the same mistake twice - releasing a so-called sports sedan without a manual (in the 350) at launch.  no manual = lexus fumbles again."
3107,"March 22, 2005  6:27AM",fedlawman,"or do all of the latest ""sport sedans""appear bulbous and heavy?the tl, g35, and cts weigh between 3500 and 3600 lbs. the tl has a 108"" wheelbase. the g35 at 112"" and cts at 113.5"" have some minivans beat in wheelbase.imagine how tough a competitor the pontiac aztek would be with the buick rendezvous 3.6l vvt engine. 108"" wheelbase, 3770 lbs. curb weight, 245 hp, and it sleeps 4!i don't know how much they weigh, but i hope the e90 and is250/350 come in around 3200 lbs.i guess i'll keep the tsx and hope someone eventually gets it right (how about a 2800 lb bmw 230i?)."
3108,"March 22, 2005  7:59AM",blueguydotcom,roundel this month has the e90 330i without extras at over 3400 lbs.
3109,"March 22, 2005  4:25PM",jrock65,the european is250 weighs over 3400 pounds.  the is350 might be close to 3500 pounds.
3110,"March 22, 2005  6:41PM",designman,"&#147;is it me.. or do all of the latest ""sport sedans""appear bulbous and heavy?&#148;indeed, they all have porcine characteristics. i saw an e23 7-series (first generation) this morning near a current 530. the 7 actually looked smaller and was certainly lower. maybe the porsche panamera will bring everyone back to their senses. you can bet it will be low slung the way a sport sedan should be. however, if the engine goes up front it may run into a problem i think one of the problems is the new pedestrian safety regs which, among other things, require a certain amount of clearance between the hood and the engine. when the hood height gets raised, so does the rest of the car which may account for the slab-sidedness we&#146;ve been seeing. it certainly appears as if the e90 and new is conform to these regs, in addition to the other new generations."
3111,"March 23, 2005  5:47PM",lidia,"on the topic of pricings, i'd lilke to run a quote i got by you guys- it's on a pewter metallic 2005 c320, with the entertainment pkg, heated front seats, 6 disc cd changer, and the sunroof pkg.  it's a demo with 1200 miles.  they're willing to sell it to me for 28,000, and i was wondering if i should try to go lower.  by the way, it's is ohio.  thanks"
3112,"March 23, 2005  5:50PM",jrock65,"is350: 300+ hp, 275+ torque, 6 speed auto is250: 200+ hp, 180+ torquerwd manual: ~$30,000 baserwd auto: ~$31,500 baseawd sales target: 45,000 per year the is is based on a modified version of the gs platform.http://pressroom.toyota.com/photo_library/display_release.html?id=20050323c"
3113,"March 23, 2005  5:55PM",shipo,"well, it seems that lexus has gone and done it again, no manual transmission in the is350.  what's up with that?  you'd think that they would have learned that lesson the last time around.  do they actually think that the only folks who buy cars with manual transmissions do so because they cannot afford an automatic, hence offering it only on the cheaper/smaller engined model?  yikes!  well, i guess that bmw is still safe from this potential ""3-series beater"" since this is a car that has a loud bark, just no bite.best regards,shipo"
3114,"March 23, 2005  5:59PM",shipo,"jeez, it's even worse that i thought.  it appears that the is250 will only be available in two pedal form as well (assuming that i interpreted the press release correctly).on the other hand, i suppose that ""...a new 6-speed sequential manual transmission..."" could be sort of like a motorcycle transmission, a real clutch pedal and some kind of a simple up/down gear shift arrangement.  hmmm, nah!  that would be too wierd.best regards,shipo"
3115,"March 23, 2005  6:01PM",kyfdx,just the awd... the rwd 250 comes with six-speed stick standard..
3116,"March 23, 2005  6:04PM",shipo,"see my edited post above...to my way of thinking, the wording in the press release is kind of ambiguous, and as such, i don't know how to interpret it.best regards,shipo"
3117,"March 23, 2005  6:09PM",kyfdx,yeah.. i didn't catch that.. something tells me that copy should have been proof-read... i'm guessing a regular old six-speed..  i think the copy boy got his sequentials mixed up between the stick and the automatic...
3118,"March 23, 2005  6:13PM",ljwalters1,"it is confusing b/c they use the qualifyer ""sequential"" manual.  the spec sheet at the bottom clearly indicates manual transmission, but i guess there can be different interpretations or definitions of the word ""manual.""  right, mr. clinton?"
3119,"March 23, 2005  6:16PM",designman,"standard in the is 250, a new 6-speed sequential manual transmission  is designed to take full advantage of its free-revving v6 engine. a new sequential-shift 6-speed automatic will also be offered in the is 250 and will be standard in the is 350 and is 250 awd.the press release is not clear. it says &#147;6-speed sequential manual transmission&#148; in the text (above) and 6 m/t in the table. to me the former means auto clutch sans torque converter such as smg and dsg. what is it?"
3120,"March 23, 2005  6:18PM",kyfdx,"it is just a plain old manual.. i guess that wraps it up, huh?  ;-)"
3121,"March 23, 2005  6:22PM",designman,what is the percentage of manuals sold compared to automatics with sedans?
3122,"March 23, 2005  6:23PM",kyfdx,i bet it is under 5% in the u.s...
3123,"March 23, 2005  8:01PM",cybersol,"""6-speed sequential manual transmission"" is the same wording they use for the mr2 spyder's smg like transmission. my bet is that you won't be able to buy the new is with a clutch pedal. guess they really did want the is to fit in more with the rest of the lexus line this time."
3124,"March 23, 2005  8:03PM",kyfdx,wouldn't that be a kick in the teeth.....?
3125,"April  2, 2005  8:23PM",cybersol,"7,217 - acura tl 5,706 - lexus es 5,430 - cadillac cts 4,956 - bmw 3-series sedan 4,901 - mercedes-benz c-class 4,851 - infiniti g35 sedan 3,107 - acura tsx2,811 - audi a4 sedan2,377 - infiniti g35 coupe1,038 - bmw 3-series coupe439 - lexus is	in general, it looks like sales are much more even across the top 6 models than in the past. it should be interesting to see how the new 3-series and is shake the segment up over the next year.enjoy, cybersol"
3126,"April  3, 2005 10:23PM",151ranch,"as my 95 850t appears to be ready for the junkyard.  i can probably go a few months if they can figure out the fuel delivery problem since the engine/tranny are still in good shape but at 190k it won't be long.my priorities are: manual transmission, speed, handling, safety and decent gas mileage.  price range is 40k or less, and am willing to buy late model used.  dh says no volvo, mb or vw. i am willing to give volvo another chance.i test drove the 5 series (530) and the 3 series (330xi and 330) last week, but there was no manual tranny available!!?  was not impressed - the slush box made my volvo at seem great and both cars were rather loud - the 3 series in a good exhaust way, the 5 series in a bad road noise way.  the manual shift option was incredibly slow.  i will try to test drive again at another dealer (for the manual).  p.s. i-drive stinks.was hopeful about the tl but having a hard time getting over the sheer craziness of the navi/voice control system and the dash lights were very glaring at night.  i am not that old and am even some what of a computer geek but someone needs to tell these car companies to stop with all the #%@) junk in the interior.so what's left:s70tsxmaximagscts - well, i don't think dh will go for this eitherwait for mazdaspeed 6?wait for new is?pack the kids in the mini cooper s?  (i did drive this, whoa is that fun)subaru wrxsaab and audi but dealers are 100 miles awaywhat else is there?"
3127,"April  3, 2005 10:49PM",bpoint,"151ranch,isn't the tl navi system an option with the 6 speed mt?the tl also has a dash light dimmer.  i set mine real low.  it has two settings, one for headlights off, one for headlights on.  there is also a max button that quickly toggles it between the max setting and your setting.  the dealers set it to the max setting for some reason."
3128,"April  4, 2005 12:23AM",billherrmann,"after reading your post, it seems your first priority should be finding out what dh will go for !!"
3129,"April  4, 2005 12:24AM",kyfdx,"i'd look harder for a 3-series with a stick..   big incentives on those right now, that will bring the price way down...other than that, i'd go with the tsx.."
3130,"April  4, 2005 12:39AM",cybersol,"in addition to the ones you are looking at or waiting for, try these:nissan altima, maximasubaru legacy gtvolvo s60 r, t5if there is an infiniti dealer nearby, g35 6mt.i don't think the gs has a manual. if you would take a coupe in addition to a sedan then i could come up with more.enjoy, cybersol"
3131,"April  4, 2005  2:40AM",ljwalters1,"i agree that you should check out the g35, nissan maxima & is350, if it comes in stick.  i am also confused by your tl negatives.  i've got a tl and 1stly, i think the voice-navigation is fantastic, and love how its been integrated with the radio and cliamate control.  i really think it's something everyone could appreciate.  2nd, you can get the car without it. 3rd, if you want navigation, but have some sort of problem with voice controls, you don't need to use them.  there's regular manual controls for everything, too.re dash lights, as someone else posted, they're adjustable."
3132,"April  5, 2005  4:58PM",squirtdad,subaru legacy gt (sedan or wagon) is another option to look at.  the 2005 is more upscale interior than previous models.    performance is in par or greater than most of wat you have listed.  (250 hp/250 ftlbs forge with turbo 2.5 liter)
3133,"April  5, 2005  5:31PM",blueguydotcom,"wow, couldn't disagree more.  the 2.5 gt limited has you sit up high (like a g35), the interior's very basic and very cheap feeling.  no auto window up/down.  that's right, one window has auto down.  cheapy leather, clunky plastics.  and the engine...ayecarumba.  it pulls strongly but it's load and sounds like it may break at any moment.  gas mileage is horrid.  even on the freeway at cruising speeds in 5th the engine is pulling high rpms.  if one runs 80 mph, you're never gonna break 22-22 mpg on a long trip."
3134,"April  6, 2005  4:52PM",398lbft,"you may as well look at the wrx sti and mitsubishi evo for that price range. if you're looking for more space or less #%) junk in the interior, but want to avoid the tl and cts, theres always the g35, maxima se and altima se-r.for decent gas mileage, go with the small simple japanese cars. sentra se-r spec v and corolla xrs. they are fun, and are more practical than the mini cooper s."
3135,"April 15, 2005  5:31AM",jrock65,"http://www.auto-report.net/index.html?tm200501.htmlwell, i guess this confirms that the 3.5 gr v6 will go in the next es.the cx25/35 must be an infiniti version of the actic concept.http://motortrend.com/autoshows/cov...it/index18.htmlthe cx25 will probably get the 2.5 v6 vq used in the japanese skyline and fuga. that engine makes about 210 hp/ 197 torque.this bodes well for a g25 in the next model change. it will battle the is250, 325i, and a4 1.8.acura csx. what the hell is that? when you google ""honda csx"", a lawn mower comes up."
3136,"April 15, 2005  5:54AM",blueguydotcom,"yeah, just what the es needs 300 hp through the front wheels.  and yet it will sell..."
3137,"April 15, 2005 12:42PM",kdshapiro,"well i couldn't disagree more. after making the rounds to many, many dealers including subaru i understand why subaru owners are passionate about their cars. their interiors may not be up to bmw quality. but their drivetrain is every bit as good. the forester xt premium for example, can't hold a candle amenity wise to any car in this thread, but it will go to 60 in 5.25 seconds and it costs $15k less than the 330. the $15k one could save could be invested in another car, the market, your house...etc. so yes, the compromise is in the interior, but there is no compromise with the smoothness of the shifter, engine or drivetrain.while you might be right about the gas mileage running within legal limits will bump the gas mileage to about 30. show me any car that goes 0 to 60 in 5.25 seconds, like the forester xt(see review in caranddriver.com ) and gets 30 mpg going 80 on the freeway."
3138,"April 15, 2005  3:33PM",blueguydotcom,"so yes, the compromise is in the interior, but there is no compromise with the smoothness of the shifter, engine or drivetrain.absolutely, 100% disagree.  the engine, shifter and tranny are rough, unrefined, loud and fill me with anything but confidence in the car's abilities.  while you might be right about the gas mileage running within legal limits will bump the gas mileage to about 30. show me any car that goes 0 to 60 in 5.25 seconds, like the forester xt(see review in caranddriver.com ) and gets 30 mpg going 80 on the freeway.the scooby xt won't get 30 mpg running 80 mph.  according to edmunds the 2005 xt manual is rated at 23-24 mpg for the freeway.  the engine runs to high in the rpm to approach that feat.  and at 90 mph, i know it won't come even close to 24.  turbo 4s are fun but not economical when matched to lousy gearing.scoobies are fun but they're not on the level of entry lux cars by any stretch."
3139,"April 15, 2005  3:50PM",designman,"that the legacy gt and forester xt have sloppy suspensions especially the latter which also has incredibly slow and numb steering. even the outback configuration trumps them handily imo, ironic since they raised the ride height. the driver&#146;s subies are the wrxs. outback xt is the best compromise if you need utility."
3140,"April 15, 2005  4:04PM",kdshapiro,"actually i couldn't disagree more. the shifter is snappy and crisp, the suspension is taut, and the car takes off like greased lightning. faster than any other car in this thread. it holds the road on par with the fx35/x3. i agree it does not have the amenities and the vehicle does have a numb spot in the steering. but it begs for more, and you can give it more and it inspires the same confidence as the 3er. and it cost $10k++ less than the other vehicles in this board.i agree, you give up some. the interior of the scooby isn't up to the interior quality of these vehicles. but you pay less, get less amenities but more drive.as for the gas mileage, in this part of the country you don't fly around at 80, unless you want a big fat ticket so i'm not worried. but people i know who have the car get 27+ doing around 65 and that's just fine with me. and did i mention it cost less than the other vehicles in this segment.i'm not promoting the vehicle nor do i really believe it belongs in this thread, imho, it has the guts to compete with these other fine cars at a different level. maybe less luxury and amenities, but it will blow the doors off of them. to some people that's important, to others it's not. there is no right or wrong. ymmv."
3141,"April 15, 2005  4:40PM",kdshapiro,did i mention the scoobies all come standard with lsd?/ot
3142,"April 15, 2005 10:39PM",lmacmil,"remember the econ 101 concept of marginal utility?  that's where the entry level luxury sedans come up short in my opinion.  let's face it, most of us do most of our driving in rather routine commuting.  those of us in the midwest don't have many exciting roads to drive, unlike much of the west and east coast.  i started my search looking at tls, tsxes, and g35s.  then the scottish hertitage kicked in and i asked myself why should i pay $30k+ for my 8 mile city commute.  i just couldn't rationalize it.  i ended up with a camry se-v6.  not as luxurious as the the tl or es330 (although same powertrain as the latter), not as fast as the g35, not sporty as the bmw but for me, the marginal utility of that extra $7-10,000 just wasn't there.  it's luxurious and fast enough for me though obviously for many of you, it isn't."
3143,"April 16, 2005  2:48AM",merc1,i'm off to see the new 3-series at soldier field (chicago) tuesday.  should be fun. m
3144,"April 16, 2005  7:01PM",buddhabman,designman -  in terms of handling the only car that can be considered to be more poised is the bmw 330i.   driving the old gen legacy on twisty mountain roads was pure fun. the new legacy gt with power can hold it's own with any of the cars in this segment. it's known for having one of the most stable driving feel on bumpy roads.
3145,"April 18, 2005  2:42PM",designman,"bumpy roads and sport suspensions are like oil and water, so if a legacy gt is good in that environment it is testament to its soft suspension&#151;ability to absorb shock. i will agree to disagree with you on this and i find that the reviews overrated it considerably."
3146,"April 18, 2005  2:52PM",kdshapiro,"""bumpy roads and sport suspensions are like oil and water, so if a legacy gt is good in that environment it is testament to its soft suspension..""my 330 was great in that environment. does it have a soft suspension?i haven't test driven the legacy, but test drove the forester and outback. maybe they aren't up to bmw standards, but for many $$$ less they are darn close."
3147,"April 18, 2005  3:49PM",designman,"&#147;my 330 was great in that environment. does it have a soft suspension?&#148;sorry to have to tell you this, your 330 is not great in that environment."
3148,"April 18, 2005  4:02PM",blueguydotcom,"bumpy roads and sport suspensions are like oil and water, so if a legacy gt is good in that environment it is testament to its soft suspension&#151;ability to absorb shock. i will agree to disagree with you on this and i find that the reviews overrated it considerably.totally agree with your last statement."
3149,"April 18, 2005  4:52PM",kdshapiro,"do you live in nj? have you driven on our roads?the forester/outback/330 had the same amount of teeth jarring. which i found perfectly acceptable given the sporty nature of the cars. conclusion: the suspensions of these vehicles have the same tautness, with the 330 (naturally) being the best tuned."
3150,"April 18, 2005  5:32PM",designman,"doesn&#146;t matter where you drive, the legacy gt handles like a boat whether it&#146;s the atlantic or indian ocean. outback has a much tighter suspension. forget about the forester, it's not even on the map in the handling category. leads me to believe that, like the legacy, you haven't driven it."
3151,"April 18, 2005  8:28PM",kdshapiro,"hmm. you may be right about the legacy, i don't think i drove it, i drove the outback, my impression was it was more trucky like. (i've driven so many they all blend in). but, surely the forester xt will not outhandle a sedan. but for what it is, silky smooth shifter, power galore with the turbo, taut suspension, spacious cross-over, 5.3 to 60, lsd and $$$ less than an x3, it's a perfect vehicle for some. heck, it'll blow past an fx45. can you tell i had a blast driving it? the cabin noise from the windup of the turbo is right on the money. although it clearly does not belong in the entry level segment, as the amenities are not up to others in the segment, it's a lot of bang for the buck.and finally for those who dwell on such things, it's reliable and it got the iihs best pick. comparing it against a 330, no it's not all that, but you know what it's $15k less. and subaru scrimped in the amenities, not the engine, handling or drivetrain."
3152,"April 20, 2005  5:37AM",jcj1,"i need to make a purchasing decision in the next few days. i have narrowed the field down to two: an infiniti g35 rwd sedan or a subaru legacy gt ltd wagon. i can get either car for $500 over invoice via the costco program, and the two cars are within a couple of hundred dollars of each other with the options i want. for the g35, i opt for rwd because i live in the california where there is no real need for awd. i'd go with the at because i feel the g35 accelarate more smoothly with the at, while the 6mt is a bit notchy and also less practical for my daily commute. for the subaru, i opt for the wagon because i love the oversize sunroof and the wagon is a bit roomier and also looks a bit nice (my personal opinion). unfortunately the at does not work well with the 2.5 turbo in the subaru, and the 5mt with sti short throw shifter and momo shift knob is so much fun to drive that it reminds me of a mazda miata. so i think i'd go with the mt for the subaru.now the questions:1) my wife is a bit concerned about the durability of turbo engine as we plan to keep our car for a long time (we kept our last two cars for 10-15 years). is this a good enough reason to stay away from the subaru?2) how is the predicted reliability of subaru compared to infiniti? this is our no. 1 priority. so far we only have experience with honda and toyota which have been pretty much trouble free. can i expect the same level of quality and reliability from subaru or infiniti/nissan?3) is $500 over invoice a good price for these cars? is it worth bargaining for a price that is significantly better than costco's?your help is most appreciated. thanks!"
3153,"April 20, 2005 12:52PM",kdshapiro,"some thoughts:1. cars with turbos in the long run are probably less problem free than cars without. in 15 years, who can tell what the reliability of a turbo car is? but in 15 years, what will be the reliability of the g35?2. you can get a lot of reliability information from the annual car buyers issue of consumer reports. you can read the subaru and infiniti forums for some insight as to the types of issues people are experiencing.3. i would starting negotiating under invoice and work my way up, rather than to work my way down.good luck"
3154,"April 20, 2005  1:21PM",gordonwd,"in 7 years of ownership, the only major out-of-pocket expense on my a4 1.8t was a turbo-related repair that cost me about $600. so take that for what it's worth. but it is one reason why i downgraded the saab 9-3 as a replacement for the a4: i just didn't want another turbo for long-term ownership (ended up with a 325i). look under the hood and you'll see a lot of extra plumbing, sensors, controls, etc. that are related to the turbo. and the thought of something in there spinning at 20k rpm for years and years makes me cringe   ."
3155,"April 20, 2005  2:30PM",shipo,"back in the 1980s when chrysler was the largest producer of turbocharged engines in the world, i had not one but two of their cars.  both were running strong at 100,000 miles when i traded them in, and i had no doubt that they would have continued to provide me with excellent service had i decided to keep them.  having said that, within my immediate sphere of family and friends, there were five other mopar turbos that i was aware of, and each one of them required a turbo replacement within the first 75,000 miles (one needed two turbo replacements).  the only difference that i could figure was that while we all followed the standard maintenance plan, i used mobil-1 while the rest of them used whatever oil their dealership happened to use.i switched to mobil-1 from castrol-gtx when i got my first turbo simply because i'd heard of bearing issues due to the oil being coked when the oil supply was abruptly cut off from the hot/high speed turbine bearings at engine shutdown.  i reasoned that the synthetic oil would be much more capable of resisting coking, and while my sampling of two isn't definitive, it was enough to cause me to use nothing but mobil-1 in every car i've had since then.best regards,shipo"
3156,"April 21, 2005  2:22PM",gordonwd,"and on my a4 turbo they had a recommended oil-change interval of 5000 miles vs. 7500 miles for the 3.0 v6 model of the same car. even with that, i heard that there were some issues with engine problems caused by the coking up of the oil if it was not changed on time or a substandard grade was used. i got a letter from audi regarding this a few months after i had sold the car. fortunately, i sold it to a friend of mine down the street, so was able to pass on the warning to him."
3157,"April 22, 2005  3:50PM",squirtdad,"i havn't seen much input on the small mecedes sedan, the c230 (supercharged, etc)does any on have any input on this one, especially compared to bmw 325 and audi a4thanks"
3158,"April 23, 2005  4:50PM",potemkin,"here's my two cents: i test drove two '05 c230's back in november.  one was a sport coupe with an automatic.  the other was a sport sedan w/6 speed manual.  i drove the auto first* and was dismayed by the noticeable lag on take off.  the 6 speed, on the other hand, had no noticeable lag and i couldn't tell the difference between it and a normally aspirated six.  as far as the shifter goes, it was silky smooth, quick and short.  the road holding was good, but a little softer than i'm used to (though not as soft as mb's reputation for a soft ride).* i had no intention of buy an automatic, it's just that they didn't have any sticks on the lot when i went looking.you're welcome.p.s.: for what it's worth, i wound up buying a '05 325i zsp in january.  never drove the a4 -- i have an aversion to fwd."
3159,"April 24, 2005  2:46PM",twodogjohnny,"i just sold my 04 wrx, and got an 05 g35x.the wrx is something like 227hp, the legacy is 250hp with half a litre more displacement.4cyl vs. 6cyl: you are going to be reving that subaru above 3k to keep it in the powerband. the low end is real hard to find with the subaru.the subaru manual transmission is like shifting a tractor.i always felt like i was racing and working hard while driving the wrx. i just push the pedal and cruise along with the g35. power is always there when you need it.-johni"
3160,"April 25, 2005  2:09AM",kdshapiro,i understand and am not debating that point. i was only pointing out that after a test drive or two i understand why there is almost a cult like following for the cars. they are not entry level luxos. but the drivetrain is beyond reproach and the shifter is silky smooth.the forester for example was clocked at 5.3 to 60 by c&d with only 210 hp. like the bimmers these cars are sleepers. but again i realize the luxury factor is not up to their bigger cousins.
3161,"April 25, 2005  1:28PM",gordonwd,"that's the ""problem"" with getting into the luxury segment: you get spoiled by all the features that you did quite well without when you didn't know about them   . two cars ago i owned a sentra se-r that i thought was a really great car -- sort of the early 90's equivalent to the wrx in being a pocket-rocket, sleeper type of compact car. when i got my a4, i suddenly woke up to all the features that i didn't have in the sentra: power windows, climate control, great stereo, and on and on. now i don't think i can go back to what now seems like a stripped-down car like the sentra, and in retrospect even my a4 seems like it was lacking compared to my 325i (how did i ever get along without memory power seats??   ). and i just read a road test the other day of a car in this segment, and the reviewer knocked it down because it had heated seats but no heated steering wheel, if you can believe that!"
3162,"April 25, 2005  3:25PM",ljwalters1,"i, too, love the luxury features :shades: , and determine which car i get more by those features than the brand.  with my vw, the ""coolest"" lux feature (that i miss very much   ) is rain-sensing windshield wipers.  certainly i'm fine with the regular, hi, low, intermittent, but it's great having wipers that change automatically w/o my having to adjust them.  speed sensing comes close, but no cigar!  the most annoying lux feature on my vw was the redundant radio controls.  1- they operated as a ""seek"" button, as opposed to scrolling through the presents, which was quite annoying.  2- they were on the right-hand side of the steering wheel.  for some reason, i really like those controls on the left.  if i want to use my right-hand, the dash isn't much farther away!  with my current car ('04 tl), the top luxury feature is the voice-recognition nav system, that's integrated to receive voice commands for the radio and the climate control system.  totally unnecessary, as i can now change the radio stations by using the standard controls, the controls on the steering wheel or my voice), but totally fun!for all you feature buffs out there with heated seats - they're pretty good for keeping your take-out food warm on the drive home.  kind of like a built-in sterno-flame!!!anyone else have some favorite/hated lux features to share?"
3163,"April 25, 2005  3:31PM",kyfdx,"our 3-series has heated seats, which i love...   and the rain-sensing wipers..  i thought that was a totally over-the-top feature, but it is really nice!even with adjustable intermittent wipers, i was always changing the adjustment to match the current amount of rain...     the rain-sensing wipers work so well, they seem connected directly to my brain... sometimes i don't even realize they are on.. memory power seats... if your car has two drivers, this is a great feature..  10-way power seats are a pain, if you have to readjust them and find your ""spot""..  with the  memory, i just push one button before i get in, and it is right where i want it.next car, heated steering wheel... regards,kyfdx"
3164,"April 25, 2005  3:31PM",blueguydotcom,"but the drivetrain is beyond reproach and the shifter is silky smooth. unless one likes smooth, refined and buttery easy.  i like my engines to feel solid and not make any hustle or bustle when pressed - like a bmw inline 6 or an audi/vw turbo.  the engine should pull and i should not get a sense of nvh or that the engine will burst from the hood.  every turbo subaru is fun but it's way too unrefined for my tastes.the transmissions, imo, make bmw trannies seem good.  that's a major accomplishment considering how bad their manuals are!"
3165,"April 25, 2005  3:34PM",blueguydotcom,"anyone else have some favorite/hated lux features to share?not a lux only feature now as i can get it on the mazda 3 - xenon headlights.  sorta a big fan of my bmw's tilt down passenger mirror too.  and yes as others have said, memory seating is huge.  that's kinda it."
3166,"April 25, 2005  3:43PM",kdshapiro,"i don't know what car you drive, but one of the the cars i tested (turbo) had a drivetrain beyond reproach. the engine never gave me a sense it would burst, in fact, it threw me against the seat on full acceleration and the engine was just as smooth as the i6.now people have been reporting picking up loaded models from anywhere between 25k and 26k. so that's 15 grand less than my 3 series with 5.3 to 60 as reported by c&d. that's a 15 grand difference from a loaded 3 series.so for 15 grand i'll live with some of the shortcomings. maybe i'll put a down payment on a house."
3167,"April 25, 2005  3:56PM",shipo,"""memory power seats... if your car has two drivers, this is a great feature.""i'd insist on them even if i was the only driver.  why?  have you ever spent the time to get your 8, 10 or even 12 way manual sport seats adjusted just so, only to need to valet park your car?  i've done it entirely too many times (like 2-3 times per week for nearly 12 years), and it seems like three out of every four times when i'd reclaim my car, the parking valets had somehow managed so mess with every single adjustment knob, lever and handle, forcing me to spend half of the trip home constantly focusing my attention on adjusting the &#$*!@^%&; seat, instead of on the traffic surrounding me.best regards,shipo"
3168,"April 25, 2005  4:14PM",blueguydotcom,"i don't know what car you drive, but one of the the cars i tested (turbo) had a drivetrain beyond reproach. the engine never gave me a sense it would burst, in fact, it threw me against the seat on full acceleration and the engine was just as smooth as the i6.well so far about 5 wrxs, two legacy gt 2.5s, a couple forester xts.  not a single one felt smooth or refined.  all were exceedingly rough and the nvh was astounding.  fast economy cars...but still leaving no doubt about their origins. now people have been reporting picking up loaded models from anywhere between 25k and 26k. so that's 15 grand less than my 3 series with 5.3 to 60 as reported by c&d. that's a 15 grand difference from a loaded 3 series.so?  i can buy a g35 mt6 for probably 10k less than a 330i perf pack but the engine's still a loud, balky, unrefined nissan 3.5 matched to a notchy tranny (and a weird tach that flashes lights!).  savings and speed aren't really important to me if the car's not as refined."
3169,"April 25, 2005  4:43PM",kdshapiro,"exactly different strokes for different folks. there have been a never ending series of posts about the notchy bmw shifter. shall i dig them up? there are also varying opinions about bmw, shall we discuss those as well? subaru builds cars of a different focus than bmw, and for those who like them, the cars are on target.here peruse this link at your leisure.click herei now understand that when a bmw gets their doors blown off by a forester turbo the mindset of: ""ahhh. it's only a subaru""."
3170,"April 25, 2005  4:59PM",aaargh,"my '98 grand prix had a heads up display.  i do miss that.  even though i have had my tl for a year now, i occasionally catch myself looking at the spot on the windshield for the hud information.  that and the supercharger are the only things on my grand prix i miss."
3171,"April 25, 2005  6:09PM",ljwalters1,"i agree, shipo.  my last 2 cars had memory, and even though i was the driver 99% of the time, they were helpful after having to move my seat to reach something or vacuum or whatever."
3172,"April 25, 2005  6:10PM",ljwalters1,"what is a ""heads up display"" and ""hud"" info?"
3173,"April 25, 2005  6:43PM",aaargh,"a hud (heads up display) projects information onto the windshield, much like in a jet fighter.the grand prix displayed the speed, turn signals, radio stations (when you change them), low fuel, and 'check gauges'.the hud unit sits on top of the dashboard immediately in front of the driver.  it's a lcd display with a mirror that reflects the display onto the windshield.  it's been around for several years.at first i thought it was a cute but useless feature, but when you get used to it, it really is nice to have.  i don't know why entry-level luxury vehicles don't have them. :confuse:"
