,date,userid,message
3343,"June 11, 2005 10:35PM",frisconick,"The Japanese know the American market very well, that's why they build different cars for different countries.  For example, the Accord in Japan is smaller than the American model.  That's why Japanese hybrids are doing so great.  American auto makers fought higher fuel efficiency by lobbying congress and the prez. Japan gave us state of the art hybrids that a selling like crazy.  German auto makers, if not losing sleep, should  be.  :P"
3344,"June 12, 2005 12:57AM",blueguydotcom,"German auto makers, if not losing sleep, should be. Why? They are selling strong and those that like german cars immediately see a difference between what they favor and what they deny (japanese cars).Germany's not in any danger.  Now American companies...they're going where they belong..."
3345,"June 12, 2005  1:14AM",kdshapiro,"Agreed. The new 5 is leading the class in sales. So in this one case, using sales figures to make a point, the Germans must be doing something right.It's going to take a few months to see what the market thinks of the new 3 series."
3346,"June 12, 2005  5:21AM",jsamson,"Im sure 3 series sales figures will be red hot as well,  the 06 3 series is an impressive machine,  though German automakers' reliability are arguably lagging behind the Japanese , they still have ""badge appeal"" over infiniti and acura.... my mom couldnt tell the difference between a TL or G35 but she could probably point out a  benz or beemer."
3347,"June 12, 2005  6:30AM",frisconick,"I would like to see sales numbers.  I am sure many G35 buyers tested BMWs and many TL owners tested BMWs, I did. Not long ago, the BMW 3 series owned this market, not now.  In terms of market share, I doubt BMW is as dominant as it once was.  However, what I have read, is that this class of cars is red hot in sales."
3348,"June 12, 2005 11:55AM",kdshapiro,"The 3 series doesn't own the market, it ceased to own the market for quite a few years after it's first competitor emerged.However, it is the benchmark in terms of the driving experience."
3349,"June 12, 2005  3:39PM",lmacmil,"BMW car sales in the US were down 9% thru April (60K in 2004 vs 55K in 2005).  That's all models.  Sales were up worldwide and April sales of the 3 series (worldwide) were up 17%.  BMW is still strong in Europe where I think only Lexus (of the Japanese luxury brands) is available (please correct me if I'm wrong.)Acura TL & TSX sales were up slightly (34K to 36K) with the TL flat and TSX up a lot.G35 sales were flat.  Lexus overall car sales were down 2% in 2005 vs 2004 with ES down over 15% and IS down 47%.  Otoh, the new GS300 was up over 300%."
3350,"June 12, 2005  3:47PM",draknad,"BMW's feeling the heat. (shown in design)First, I remember hearing volvo as ""box"" on wheels.But if you noticed and look at pre 1999 BMW's,I think ""box"" on wheels was a tough race to call between volvo's and BMW 3's.Then redesign of 3 series > 1998.Then 7 series(2002), but I think this and Aztec competed for uglist car on the road.It looks like a 3 is trying to hatch out of the 7 series trunk ""alien"" style.Then I-drive.  I am thinking these design changes are an attempt at product differentiation in a more competitive market."
3351,"June 12, 2005  5:23PM",jrock65,"You gotta wonder why BMW even bothered with this ""insert the fob into the slot"" idea. I bet this Comfort Access becomes standard for the 2007 model."
3352,"June 12, 2005  5:33PM",jrock65,"BMW is still sales leader in this category.In May, BMW sold 8185 3 series sedans.The TL was second at 7032."
3353,"June 12, 2005  5:46PM",frisconick,"In May, BMW sold 8185 3 series sedans. The TL was second at 7032. That's my point, without TL competition, how many TL owners would have bought BMWs 10 years ago? I think many.  Market share is the point, and BMW no longer dominates like it used to. The BMW label means a lot to many, but Acura and Infiniti are cutting into BMW's sales."
3354,"June 12, 2005  7:41PM",kdshapiro,"""but Acura and Infiniti are cutting into BMW's sales.""Of course, that's the way the market works. I'm sure the new 3-series will also take sales from Acura and Infiniti."
3355,"June 12, 2005  8:35PM",irnmdn,"So why is a 184 hp BMW valued at $30K compared to a 298HP G35? Why would someone pay $30k for 184hp, when they can get 298hp for equal price. Why should anyone pay more inefficient german manufacturing process and costlier labor? Paying more doesn't always mean you are getting a better product."
3356,"June 12, 2005  8:56PM",kdshapiro,"Well the sales numbers indicate the contrary. People believe they are getting something that's more than horsepower. To a lot of people the horsepower and the commesurate gas usage are not a big draw, or else the 298 hp model would rule the roost.So why do you think people buy into this?"
3357,"June 12, 2005 10:36PM",lmacmil,"1) Status2) PerformanceI'd be willing to bet that 75% of the BMW drivers couldn't tell the difference between the driving dynamics of their 3 series and the FWD Acura TL.  They bought the Bimmer because 1) it's cool, 2), their neighbor/friend/relative has one, 3) it has more cachet than the Japanese competition, 4) it's a sign that they've ""made it.""There's no economic rationale to buy a BMW over a TL or a G35.  Let's face it, most of us spend most of our driving time just getting from point A to point B.  All three of these will do that in comfort, luxury, and at speeds well above the legal limits."
3358,"June 12, 2005 10:44PM",kdshapiro,"To continue your argument there is no rational reason to buy a TL over a fully equipped Accord or even a Hyundai.You've decided the line in the sand is the TL or G35. If you drove let's say an E46 and TL back to back you would find an amazing difference, if you are an enthusiast who can drive a car.There are people who can't tell the difference between a GT3 and a 20 year old Yugo. These people are not the people that I would include in this conversation.If's funny you think a person buys a BMW for status and performance.Why do people buy a TL or R?  Made by Acura the upscale division of Honda. Maybe for status and performance?If there is no economic reason to buy a BMW over a TL or G35, there is just no justification for buying any of these cars. For they are all overpriced compared to other reliable vehicles to get you from point A to B."
3359,"June 12, 2005 11:08PM",jsamson,"3 Series must have led in may due to the re-design, TL being second since its latest incarnation was in 03 and lastly the G35 with its current version released in 02.  I think its safe to say the IS250/350 will be right up there as well when it comes out this fall.  There's a certain appeal to being the first one to own or one of the first to drive any auto manufacturer's redesign."
3360,"June 12, 2005 11:11PM",jsamson,"I agree.I wouldnt consider myself an expert of any sort, but even i noted a definite difference between driving the 06 3 series and a G35....never drove a TL , but i did drive my aunt's 04 Accord sedan which is the same as a TL (just kidding frisconick)."
3361,"June 12, 2005 11:58PM",lmacmil,"""If there is no economic reason to buy a BMW over a TL or G35, there is just no justification for buying any of these cars.""You are absolutely right.  But people don't always make rational economic decisions, thus we are blessed with abundant choices of transportation.Re-read my post.  I didn't say there wasn't a difference between the cars, I opined that most drivers and even most drivers of these particular cars, couldn't tell the difference.  Clearly, this forum is populated by driving enthusiasts, most of whom can.  And thus, we debate the merits of these cars endlessly with no one changing anyone else's opinion"
3362,"June 13, 2005  1:16AM",kdshapiro,"""I opined that most drivers and even most drivers of these particular cars, couldn't tell the difference.""I disagree *most* people can't tell the difference. I believe most people can tell the difference. But there are individual reasons for getting one car over another. We can debate these reasons.The monthly sales figures for the TL and 3 series combined is maybe about 15,000. There are 15,000 individual reasons of why one was chosen over another. I can only tell you why I chose BMW. The other 14,999 reasons we'll either have to make up or guess."
3363,"June 13, 2005  3:07AM",danny1878,Sep 2003 330i only 720 units soldOct 2003 330i only 754 units soldOct 2004 330i only 844 units soldMay 2005  330i only 543 units soldthe new 330i only 1990 units soldYou can add the AWD too  (mind you sedan only) Running an average speed of 87 from SF to San Diego I got over 30 mpg in my e46. Many people simply refuse to believe it. It does fly in the face of physics that a car running 100 mph can get 29-30 mpg50 mph = 31-34mpg65-75 mph = 36-40mph90-100 mph = ???? 45?I believe you :P
3364,"June 13, 2005  3:52AM",draknad,"Agree,I am adding press and label,because it's not performance.  At a track, G35 will beat a BMW 325.Now, feel, that's complete opinion.  I like the way Infinities feel.You can only drive/feel 1 car at a time.Once you buy a car, you live/enjoy the feel for the life of ownership.  There is not a differentiating daily ""comparison"" during the life of ownership.Unless you own both 3 and g35 and drive both and compare everyday, who can tell, and I know a G35 is a darn enjoyable ride.  The 3.5 l, 298 hp engine sounds better when pushed, compared to a smaller 2.5 liter.  That's a daily reminder for the power you have."
3365,"June 13, 2005  4:14AM",bookman2,"Insert a key into the ignition and turn the key. Insert the fob into the slot, push the botton. What's the diff and who cares? The DRIVING is the thing."
3366,"June 13, 2005  5:35AM",jrock65,"No, even if you don't add coupe/convertible/wagon numbers, the 3 series sedan was still the sales leader in this category with 8175 units sold in May."
3367,"June 13, 2005  5:39AM",jrock65,"Obviously, someone like blueguydotcom cares.  I would care as well.So does BMW, or else they wouldn't offer the ""Smart Access"" package.These are Sports sedans with some luxury.  Luxury means the ""little things"".Driving is not the ONLY thing.  If so, why bother with a stereo? leather? power seats? power windows? a/c? etc.."
3368,"June 13, 2005  6:27AM",blueguydotcom,"That's my point, without TL competition, how many TL owners would have bought BMWs 10 years ago? I think many. Market share is the point, and BMW no longer dominates like it used to. The BMW label means a lot to many, but Acura and Infiniti are cutting into BMW's sales.no way.  The kind of person that likes the current TL would have turned his nose up at the far more spartan and crude e36 3 series."
3369,"June 13, 2005 11:59AM",perunest,"I believe most people select cars based on appearance and reputation, in that order. Most people never drive their cars hard enough to tell the difference between these cars from a performance perspective. I owned a 2001 325Ci and I will be picking up my new G35 6 speed Friday. The BMW handles better, but only at the limit. I also have a BMW Z3 3.0i and a Miata. The Miata autocrosses better than any of my other cars. I speed up for turns.      I would probably have purchased the Accura TL if it had rear wheel drive. I think it's the best looking of the three cars. Unfortunately, although I've owned some front wheel drive cars, I find them very unsatisfyining to drive near the limit. Too much understeer in the corners and torque steer during acceleration.     The Infiniti, blessed with rear wheel drive, is only a little behind the Accura TL in appearance and well ahead of the BMW 3 series. When the last BMW generation came out I couldn't order one fast enough. The new style leaves me cold. Additionally, to get comparable performance from a BMW, I'd need to get the 3.0 engine and spend a whole lot more than for the Infiniti.       When I test drive a car I usually scare the salesperson and I've tried all three cars. I like them all in different ways, but when it came down to my personal tastes the Infiniti was the best all around package for me. Unfortunately Infiniti makes very few (1%-2%) 6 speeds, so I've had to wait almost two months for my special order.       All three of these cars are excellent vehicles. You will enjoy whatever you select."
3370,"June 13, 2005  4:22PM",draknad,"Cool, someone agrees:Additionally, to get comparable performance from a BMW, I'd need to get the 3.0 engine and spend a whole lot more than for the Infiniti. Most people never drive their cars hard enough to tell the difference between these cars from a performance perspective."
3371,"June 13, 2005  4:50PM",bookman2,"Your point is well taken and BMW has a broad market it's attempting to satisfy, however, my point is that when one adds up the attributes of an Infinity, Audi, and a BMW before making the determination about which to buy, It would seem that the entry system would rank rather low when compared to the vehicle's actual performance on the road."
3372,"June 14, 2005 12:28AM",jsamson,"If we were all to forget about the value/price factor, which car would you really buy or would have bought?if the TL, 3 series and G35 were all priced at 30k w/ all the bells and whistles then it would come down to pure driving experience, wouldnt it???personally i went with the g35 mainly for the driving dyamics AND that the base 06 beemer didnt even have power seats (moonroof standard but no power seats even on the driver's side??!!)  if they were priced the same though id have to say im 51%g35   49%bmw.....anyone else???"
3373,"June 14, 2005 12:59AM",frisconick,but i did drive my aunt's 04 Accord sedan which is the same as a TL (just kidding frisconick). lol
3374,"June 14, 2005  4:42PM",gordonwd,"For example, the Accord in Japan is smaller than the American modelIn fact, the Japanese/European Accord is what is sold here as the Acura TSX, and I was considering that car before I decided instead on my BMW 325i. But I'm still looking at it as a good possibility for my wife's next car."
3375,"June 14, 2005  4:47PM",gordonwd,"I think that the main reason for U.S. (and elsewhere?) BMW sales being down in the early months of this year has a simple explanation. The 3 series is far and away the biggest seller for BMW -- a large percentage of their sales. And since at least the first of the year, if not sooner, everyone who knows anything about BMWs has known that the new car would be out in the April/May timeframe. So the sales downturn was probably due in a large part to people waiting for the E90 to come out. The reduced sales might continue for a while yet as others wait for the other versions of the E90 to start arriving here (the 325, ix models, etc.).Once BMW gets the full range of E90s into production and on the lots, I would guess that their sales will be right back on target."
3376,"June 14, 2005  9:18PM",ckelly14,"I would certainly pick the BMW if all had the same equipment at the same price.  But they don't.  I posted this in another forum: ""I test drove the 325 and the 330 yesterday and they were excellent vehicles. I really don't think I would want to be in any other car when I'm approaching a sharp turn at high speeds. However, I doubt I'll be driving that way most of the time, especially since it's my car!  Also, pricing does mean something to me. I configured the 325 and the G35 on their websites, similarly equipped. The MSRP for the 325 was $40,400 and for the G was $35,800, a price difference of $4,600. The BMW does have bluetooth, which is important to me. However, I don't know I can justify the price difference to myself, especially knowing I can deal significantly on the G35. I expect the ""real world"" price difference between these vehicles would be close to 6-7 K after the deals were done.  Does anyone know if there will be any changes to the 2006 GS? Will bluetooth be available?""I configured both cars with most options except Nav system."
3377,"June 15, 2005  1:10AM",frisconick,"Oh come on, get her a TL"
3378,"June 15, 2005  2:39PM",ljwalters1,"It's fun, but silly to think about what you'd buy if all cars cost the same and had the same features.  Might as well consider what you'd buy if all cars had the same handling and performance.  Certainly the 3 series would be at the bottom of your list b/c it's the smallest of the 3 and cost the most.  If they all performed the same, I'd think the TL would have to be the main choice b/c it's FWD is better on wet roads and it's navigation is 2nd only to the Infiniti M."
3379,"June 15, 2005  3:50PM",shipo,"""If they all performed the same, I'd think the TL would have to be the main choice b/c it's FWD is better on wet roads and it's navigation is 2nd only to the Infiniti M.""Ummm, I think not.  If anything, the TL is the worst of the three on wet roads.  Why?  Its FWD related torque steer, which is only a problem at the highest of power settings on dry roads, becomes and absolute nightmare when accelerating from a stop and turning at the same time, or when accelerating/climbing a hill on a curve.  No thanks, give me RWD any day.Best Regards,Shipo"
3380,"June 15, 2005  3:53PM",oliverx,"I bought a BMW 3 recently for no other reasons than &#147;I WANT A BMW&#148;. I really don&#146;t care if a TL or a G35 is a ""better car""""> or not. I drive a BMW."
3381,"June 15, 2005  4:42PM",potemkin,"I bought my 325i in January because I bought a 318ti back in August of 1995.  Ten years on and that ti still drives like new.  Over those ten years it had one mechanical failure (the ignition switch went bad) apart from the usual wear-and-tear items (batteries, tires, etc.)  I hated the idea of trading it in so much that I put off buying a new car for as long as I could.  Then it hit me: Buy a new car and don't trade in the ti.I came close to buying a MB C230 late last year but the deal fell through.  I looked at the G35, but they told me the manuals wouldn't be out until February.  I considered the IS300, but no dealers in my area had any manuals in stock, and none of them had any on order, nor were they planning on adding any to their inventory, ever.The Acura and Audi are FWD...The BMW was pretty much the only choice.I'd gone seven years without a car payment.  Now I have two BMWs and I still don't have a car payment.Besides, the 3-series isn't a re-badged 350Z, or Accord... and the IS300's tail looks an awful lot like a Corolla to me."
3382,"June 15, 2005 10:21PM",bmw3434,"New to the forum, but here's my opinion...Recently, I had a chance to drive the BMW 330i, Acura TL and G35. It was in a large parking lot with acres of cones set up.We had a chance to drive them as hard as we wanted back-to-back-to-back several times.Now, I'll preface this by saying I know that you are not going to hop off the interstate only to find yourself in a 300 ft. slalom through cones leading into a 180-degree hairpin, but...The TL's front end could not be controlled. I couldn't dive into a corner and accelerate out, otherwise a few cones would find themselves lodged underneath the front end. Sure, the interior was nice, and it was a rather large car.The G35 was powerful, take-off speed was great, but when it came to turning the car back-and-forth, the body roll was horrible. It took a few laps just to be able to predict where the thing was going to straighten up and hopefully hit the right line.That is what I loved about the BMW 330i. It was predictable, precise. I was always in control. The power was there, the handling was there (steering was tighter) ... It was a better all-around car in that situation.Granted, when we took them on the interstate, all felt solid at 80mph+.So, a lot will have to do with looks and price I'm sure, but one thing not being taken into account here is maintenance. Sure, the Japanese cars (which, let's face it are Hondas and Nissans) will not cost as much to maintain, but BMW's is free anyway. I think you have to figure that in when you are doing price comparisons.Any response is appreciated, and I've really enjoyed reading everyone's opinion during the last few days."
3383,"June 15, 2005 10:21PM",jsamson,"Came close to buying 06 325i but went with a rebadged 350z (w/four doors)And sure, i was aware of the fact that part of the benefits of driving a BMW is being able to say ""i drive a BMW"", but after  a couple test drives went with the G35, which arguably, according to some magazines surpassed the previous generation 3 series in driving dynamics.  Ultimately its an individual choice, i used to drive a rebadged toyota camry before the G35and ive never mistaken  a corolla for an is300"
3384,"June 15, 2005 10:30PM",jsamson,"I wish i would have been there.  Just like everyone has an opinion  with a car's exterior design, interior appointments, etc.... driving dyamics can be quite subjective as well.Ive driven both a 325i and g35 and the difference in the handling is quite striking, but unlike you ive never driven them through ""acres of cones"" .I guess what im trying to say is that as far as comparisons go, Motor Trend, C&D, Edmunds have endless resources when it comes to testing every aspect of a car but yet they come up with different conlusions,  I was somewhat steered by the fact that it seemed like most magazines favored the G35 over the previous generation 3 series...but in contrast to that Edmunds did  a comparo a few years ago where a previous generation 03 TL S Type beat the   03 g35."
3385,"June 15, 2005 10:41PM",bmw3434,"""I was somewhat steered by the fact that it seemed like most magazines favored the G35 over the previous generation 3 series""I would agree. The E46 certainly lacked the power and overall room of the G35, plus, the G35 certainly would attract the eye more than say a 325i.Yet, some folks like, and always will like, the ""low-key"" styling of the E46. I still love the styling of the early-90's coupe."
3386,"June 15, 2005 11:04PM",squirtdad,"Any body have an input on their experience, especially in driving/handling with the 6MT.     I am looking at BMW325i, but some how my eye get drawn to the MB.....even though I know the recent rep for quality is not good."
3387,"June 15, 2005 11:23PM",cdnpinhead,"""I really don’t care if a TL or a G35 is a ""better car""""> or not. I drive a BMW.""I don't, so I'm probably not worthy.Your statement, however, is part of the reason."
3388,"June 15, 2005 11:48PM",grove4,When I drove both they handled better than you could ever resonably push them on the street anyway.Both are great driving cars that you have to nit pick apart as it is.The thing is the BMW doesnt accelerate hard enough to really excite me.And lets face it you can stomp on it when you pass on the highway or on entrance ramps alot more often then you will ever safely test its handling limits.In this respect the infinity is a great choice.
3389,"June 15, 2005 11:51PM",dhanley,"I have to second that--i have driven a 325i and a TL back to back through cones, and that alone put me off of the TL.  I just couldn't use any power in corners.  I thought even the FWD 9-3 was significantly better in this respect. Now, most people don't care about this degree of at-the-limit handling, and if it handles an entrance ramp hard, it's fine.  So for them the TL is probably better."
3390,"June 16, 2005 12:57AM",potemkin,"J, I was just ""josh'n"" with those ""re-badge"" comments.If it wasn't for a timing issue I'd probably be driving a G35 (coupe; 6MT) right now.  I certainly don't think there's anything wrong with picking the G35.  It's a superb automobile.  If you're happy with it that's all that matters.  The IS300 is also a worthy car.  I wouldn't (seriously) criticize anyone for choosing any of these cars.By the way, I didn't buy either BMW because they're BMWs.  (That was somebody else.)  I bought them because I thought they were the best cars that fit my needs at the time I bought them."
3391,"June 16, 2005  1:08AM",blueguydotcom,"And sure, i was aware of the fact that part of the benefits of driving a BMW is being able to say ""i drive a BMW""Not a benefit in my eyes.  The worst part of owning a BMW...that damned name and logo on the car."
3392,"June 16, 2005  1:13AM",blueguydotcom,"I was somewhat steered by the fact that it seemed like most magazines favored the G35 over the previous generation 3 series...but in contrast to that Edmunds did a comparo a few years ago where a previous generation 03 TL S Type beat the 03 g35.Why were you steered by other people's opinions?Regardless, the G35 when pressed to the edge will snap.  We're not talking a little oversteer...the car will sawp ends rather suddenly.  I know because it happened to me.  The editor here on Edmunds mentioned on his board that he had that happen to him too.  Other mags bring it up and then move on as if it's no big deal.  Maybe I push my cars harder than most but I don't like the idea of a car hopping or skipping sideways on my suddenly."
3393,"June 16, 2005  1:24AM",shipo,"""Maybe I push my cars harder than most but I don't like the idea of a car hopping or skipping sideways on my suddenly.""Hehe, I was always told that if I didn't occasionally get the car I was driving to swap ends, I wasn't driving hard enough.  ;-)Best Regards,Shipo"
3394,"June 16, 2005  1:31AM",frisconick,"Is that the coupe or the sedan that swaps ends? CR said it fish-tailed, but they only tested the sedan.  If the coupe swaps ends, I don't want it.  :surprise:"
3395,"June 16, 2005  2:02AM",bookman2,"That is precisely why most if not all high-performance sports cars and virtually all race cars are RWD. There is no getting around the sheer physics of weight transfer. Any manufacturer with any serious pretense of producing a high performance vehicle, will do so in RWD--thus there are no FWD Porsches or Ferraris."
3396,"June 16, 2005  4:23AM",jsamson,"""Why were you steered by other people's opinions? ""I didnt say i was  steered by ""other people's opinions"" , i stated that i referred to magazines/publications that most would consider as reliable or even expert sources/opinions.  I'd like to think i did adequate research, as i once again stated in my post , opinions vary , even those of these so called ""experts"".  I had a consumer reports subscription, if i listened to them id be driving a TL, if i listened to edmunds id be driving a bmw...Consumer reports addressed the handling concerns you mentioned but at the same time it was also a motor trend car of the year...even with the handling concerns,  so ultimately i gathered the research i performed , test drove some cars and purchased the car i thought was the best balance between value , performance and comfort."
3397,"June 16, 2005  4:54AM",fedlawman,"I remember my impressions of these three cars during the Lexus driving event I attended last year. They had an autocross of sorts set up, and I was able to aggressively drive the TL, 330i (E46), and G35 back to back.As I recall, my impressions were that the TL was too soft (no surprise). The body roll was pronounced, and the car pushed through corners like the nose heavy, all-season tire wearing car that it was. It does have a fine interior though...Next, the 330i (non-SP). The BMW had the best ride/handling compromise of the three, but it too felt soft when pushed hard through the corners. It didn't understeer as much as the TL, but it still pushed at the limit, and the body roll was significant enough for me to be turned off. With auto transmission, it was also the dog of the group.Finally, I was most impressed with the G35. It was the Sports Car of the bunch. It had the most powerful acceleration and strongest feeling motor, and the suspension was firm (just right for me). It's remarkable that a car this large and heavy can feel so light and tossable. Body motions were well controlled, and the car was easy to steer with throttle. I do know, however, from a not-too-recent test drive that it's freeway ride is the harshest of the bunch. It's interior, though improved last year, still strikes me as cheap and contrived.If I had to choose one as a daily driver, I'd have to take th middle road and say the BMW has the best compromise of the group. Soft enough to be comfortable on trips, but firm enough to have fun with. Certainly closer to ideal with the Sport Package and 3 pedals. If the E90 is an improvement, it's likely a fine driver (though too bloated for my tastes).Just my $0.02."
3398,"June 16, 2005  4:57AM",fedlawman,"I'm flying down to Orange County, CA tomorrow morning (finally!) to pick up my ""new"" 325i!I'm as excited as a school kid on a snow day...fedlawman, ""BMW 3-Series Sedans - 2005 and earlier"" #28584, 29 May 2005 11:51 pm"
3399,"June 16, 2005 12:19PM",masch,"I enjoyed your comments. I envy your opportunity to beat them up on a closed course. When I test drove each of these three cars, I couldn&#146;t drive any of them fast enough on the &#147;back roads&#148; to test their limits, and all three felt rock solid on the highway.  Did the BMW have the performance package?  When I drove the G35, I did not experience any excessive body roll.  I drove the stick, which comes standard with the sport suspension.  Was your G35 a stick or an automatic?  If an automatic, did it have the sport suspension?   Considering the high limits of all these cars, did you notice such a pronounced difference among them when driven at 70%- 80% of their limit?"
3400,"June 16, 2005 12:35PM",perunest,"Best wishes with your BMW. As I stated, I owned a 325Ci and currently own a BMW Z3 3.0i. I've been a member of the BMW Car Club of America for 6 years and was the Massachusetts state representative for the BMW Z series club for 2 years. I love my Z3 and I will continue to take it on long country top down drives this summer. It was a tough decision for me to not get a new BMW 3 series and go with the G35, but the Infiniti suited me for personal reasons. As I also said before, these are all great cars and you can be happy with any of them, without needing to disparage the others. Have fun with your BMW."
3401,"June 16, 2005  3:21PM",dhanley,"Are you going to drop an m3 engine in there, fed?"
3402,"June 16, 2005  4:39PM",blueguydotcom,I imagine the coupe does it too - same basic car - but it was a sedan that did some weird stuff on me.  Also a sedan that flipped around on Edmunds' editor Karl.
3403,"June 16, 2005  4:41PM",blueguydotcom,"at the same time it was also a motor trend car of the year...even with the handling concerns,MT COTY...like the Ford Thunderbird?  That ""award"" when tracked over 20 years is hardly an indicator of quality or decent engineering.I like the G35 a whole bunch, but having a stamp of approval from MT is hardly worth mentioning."
3404,"June 16, 2005  8:18PM",oliverx,"""I don't, so I'm probably not worthy.""You should always be proud of whatever you drive. I also drive a Passat Wagon on weekends carring my family shopping and visiting friends."
3405,"June 17, 2005  1:00AM",frisconick,Thanks blueguy.  I thought coupe was shorter and this would make it a more stable car.
3406,"June 17, 2005  1:01AM",laurasdada,"Even though my prior car was an MT COTY winner (Chrysler 300M), I gotta agree.  It's really isn't that prestigious.  Indeed, I believe such classics as the Chevy Vega, Renault Alliance and Chevy Malibu have shared that award..."
3407,"June 17, 2005  1:17AM",frisconick,lol
3408,"June 17, 2005  1:23AM",shipo,"I seem to remember that the Chrysler ""K"" car and/or the Omni/Horizon were COTY winners as well.   :P Best Regards,Shipo"
3409,"June 17, 2005  1:30AM",frisconick,lol
3410,"June 17, 2005  1:34AM",jsamson,"geez...my point was that car handling,etc can be quite subjective as well,  not that the COTY meant that the g35 was the best car ever.  I even pointed out that edmunds rated an or TL s type ahead of an 03 g35."
3411,"June 17, 2005  1:40AM",frisconick,"It seems to me if the COTY went to the G35, the COTY has improved, the G35 is a great car."
3412,"June 17, 2005  2:16AM",cdnpinhead,"My ""not worthy"" comment was meant to pre-empt those who would point out that those who don't drive one shouldn't comment.I'm gradually coming to understand that I'll likely end up with a BMW, given that I want a reasonably well appointed car with a manual transmission & a fold-down rear seat.Conflicted?  You bet.  Those who own one because ""it's a BMW"" drive me to distraction.  Fortunately, many on Edmunds don't fall into that category.Much as Mark (of Audi fame) was able to ""grow"" into an Asian vehicle, I've been learning that BMW's aren't always driven by the status-seeking people I've learned to avoid in the rest of my life.Now, I'm watching the long-term reliability thing.  For those of us who buy and hold, latching onto a 2-3 year old vehicle off-lease appears to be the way to go."
3413,"June 17, 2005  3:24AM",shipo,"Your comments echo my own feelings of seven years ago.  Back then I was a happy 1995 VR6 Passat GLX 5-Speed driver and was looking forward to getting a 1999 Passat with the same basic features as my 1995 plus a couple of extra goodies like power memory seats, climate control and automatic wipers.  As fortune would have it, the 1998 Passat GLX was equipped exactly as I wanted my next car to be equipped, then came the 1999 model year.  Bzzzt!  I'm sorry, that is incorrect!  Why?  VW in their infinite wisdom discontinued the 5-Speed manual for that model year, and that model year only.  Why?  Beats the willies out of me.As I refused to yield on my combination of a manual transmission and at the very least the power seats (I was valet parking two to three times a week at that time and YIKES can a parking valet screw up a perfectly positioned manual seat), and climate control (I hate fiddling with the controls every time the sun goes behind a cloud in the summer time).  So, with the above in mind, that left the following cars:- Infiniti I30/Nissan Maxima twins (ugly and mushy suspensions compared to my Passat)- Audi A4 (too small in the back seat area -- two kids in car seats you know)- Saab 9-3 (local dealer refused to order me one with a 5-Speed)- Volvo S70 (same dealer as the Saab, and the same attitude regarding the 5-Speed)- BMW 528i (too slow, couldn't afford the 540i, and ewwww, that BMW stigma)- BMW 328i (a little smaller inside than the 1999 Passat but otherwise just about perfect excepting of course for that same BMW stigma)With all of that said, once I drove the 328i, I was hooked.  Nuthin' and I do mean NUTHIN' even came close, so, stigma be damned.  I've been driving BMWs ever since.Best Regards,Shipo"
3414,"June 17, 2005  6:05AM",merc1,Ok now Edmunds has done it.  Why in the world would they compare a A4 2.0t to a 330i?   Totally ridiculous.   Of course the 330i would win that contest quite easily. M
3415,"June 17, 2005  6:20AM",blueguydotcom,"Those who own one because ""it's a BMW"" drive me to distraction. They drive me bonkers.  A girl at a party came up to me and said, ""I have a bmw too.""  I asked what model.  She blinked.  blinked again.  ""It's a bmw.  the little one.""Ah, yes, the typical Southern California BMW owner.     My peers...golly, how lucky I am.  It could be worse, I could own a Hummer."
3416,"June 17, 2005  6:28AM",blueguydotcom,"Ok now Edmunds has done it. Why in the world would they compare a A4 2.0t to a 330i? Totally ridiculous. Of course the 330i would win that contest quite easily.Did you actually read the article?  They clearly state that Audi sent them the the sportiest A4 made; Audi doesn't make a manual A4 with the V6.  Audi knew going in that their top A4 in performance wasn't the V6 model.  kinda sad when you think about it.  Their A3 wih a DSG is a better performing car.BTW, what the blazes is wrong with Edmunds test drivers?  Everybody and their mother is getting low 6s for the A3 DSG.  Edmunds gets close to 7 seconds?!  Then they get a 6.6 with a 330i?  The car's far more powerful than my old school e46 with performance package (I've driven e90s and they're better in every way) - a car that scampered to 60 in under 6 seconds.  something's totally off with their testing."
3417,"June 17, 2005  6:45AM",merc1,"Yeah I read it, they should have just compared both 6-cylinders with automatics or probably not at all.  Doesn't make any sense to me.  A turbo 4 vs the industry standard I6?  No way.   Either way Audi dropping the manual/V6 combo is a mistake if Mercedes can offer a manual in the C350. M"
3418,"June 17, 2005 11:14AM",pat,"2006 BMW 330i vs. 2005 Audi A4 Comparison Test.In addition to continuing the conversation here, feel free to drop by Karl's Daily Log Book and discuss your reactions directly with Karl Brauer, Editor in Chief of Edmunds.com.I see bluyguy's already there."
3419,"June 17, 2005 12:21PM",fedlawman,"Are you going to drop an m3 engine in there, fed?After spending the whole day yesterday driving it, I think a JC chip will be enough for me. Next to my Miata, this is the best performing car I've ever owned, and a thrill to drive - just the way it is."
3420,"June 17, 2005  1:54PM",bmw3434,Believe it or not ...The E46 with a performance package and manual transmission could go 0-60 in 5.9 sec. The 0-60 time of an E90 with a manual transmission can hit 6.1 sec.Weird...
3421,"June 17, 2005  3:09PM",blueguydotcom,Believe it or not ...The E46 with a performance package and manual transmission could go 0-60 in 5.9 sec. The 0-60 time of an E90 with a manual transmission can hit 6.1 sec.Weird...I don't believe it.  Not for a second.
