,date,userid,message
93,"September 15, 2002  7:53AM",jagboyxtype,"Some Acuras are experiencing very serious problems with their automatic transmissions shifting from 5th to 2nd at high speeds for no aparent reason.  This causes the cars to lose control and swerve off the road.
http://www.buffalonews.com/editorial/20020914/1036070.asp""Mike Spencer, a spokesman for Acura, Honda's sport-luxury division, confirmed that there has been a 'higher than normal incidence' of problems with two Honda-built automatic transmissions. Although many involve high-performance models such as the 260-horsepower Acura Type-S, others afflict 200-horsepower V-6 Honda Accords and 240-horsepower Odyssey minivans not usually associated with racing and speeding abuses.""""The two transmissions are the five-speed used in V-6-equipped Acuras since the 2000 model year and in Honda Odysseys since the 2002 model year; and the four-speed automatic used in V-6 Honda Accords since 2000 and in 2000 and 2001 Odysseys."""
94,"September 16, 2002  2:06PM",jpnwdc,"I am having the hardest time choosing a replacement for my 3 year old (leased) Saab 9-3SE.  I've narrowed it down to the BMW 325i, Mercedes C240, and VW Passat GLX.  They all excel, but in different ways.  I've driven all 3 several times and still cannot decide.  Here are my thoughts, and I'd appreciate comments from others:325i prosfun to drive and handles welllike the sound of the inline 6-cyl. engineholds its value wellnice safety featuresgood reliability record325i consmany on the roadstyling not that exciting any moreMercedes C240 prosstyling (in my opinion)solid as a vaultnice ride and handlingsafety featuresC240 Consslightly underpoweredquality concerns (at least from early models)Passat GLX prosgreat lookscheaper than BMW or Mercedesdecent power and handlingsafetyPassat GLX consdealer service (from what I've heard)seats not the best (in my opinion)soft ride (i.e. not a ""sports sedan"")"
95,"September 16, 2002  7:29PM",kdshapiro,"Add the following cons to the Mercedes and VW:- in my area there are many on the road, diminishing the value.Seriously - I think you have to focus on what's important to you. Is fun to drive, hold's value and good safety features important? Or is styling important and the fact there are many on the road an important criteria because you want a unique vehicle.Just as a suggestion, if you phrased the question differently rather than giving your opinion about the importantance of certain car attributes you might get some very meaningful responses.For me important questions might be:1. Has anybody had any reliability issues with any of these cars? How did the dealers respond?2. What do others think about the seating in the vehicles?3. How much did people pay?Good luck with your decision."
96,"September 16, 2002  9:18PM",jpnwdc,"kdshapiro - thanks for your post.I'm finding that it's very hard to judge reliability from the internet message boards.  I've read horror stories on the internet for all three cars.  People with problems are more likely to post a message than those without problems.  Consumer Reports recommends all three cars.  I personnally know one person with a C240 and one with a C320 wagon.  Both love their cars, but haven't had them too long.I made a mistake with my current car and am determined not to do it again.  I want to get something I don't mind paying for, want to keep for many years, and want to keep shiny.  The problem is all three of these are great cars."
97,"September 16, 2002  9:38PM",techhawk,"These are three pretty different cars, so it really comes down to what you value. The Passat is a real bargain with the nicest and largest interior as well as elegant exterior styling. I looked hard at a GLX and W8 when I was shopping. The handling is pretty wallowing, and the power is just adequate (I'm a leadfoot ).The 325i is fun and rewarding to drive, really nice handling and ergonomics. Its pretty small and the price goes up fast as you add options, and its also underpowered for my taste.I've never driven the C240. The C320 I drove was nice, but not terribly sporty and I was disappointed in the quality of some of the interior pieces (they need to see where VW gets their switches).All three a very good cars, I could be happy with any of them based on my needs."
98,"September 16, 2002 10:48PM",atluskane,Does anyone find that the TL has extrememly boring styling.  I've only seen white TL's and they don't look exciting but I haven't seen a darker colored TL.  Do the darker colored TL's look better?  Also anyone who owns a TL type S how fast does it go from 0-60?  I'm curious because I'm crosshopping with the G35.  If the Tl Type S can at least compete with G35's performance that I would be happy
99,"September 17, 2002  1:55AM",techhawk,"The TL-S does have boring styling and white is its worst color. It fairs better in darker colors. The overall performance is similar to the G35, though it gets edged out in most categories. The biggest difference is FWD vs. RWD. I spent quite a bit of time in a TL-S when shopping recently. I chose a G35, but if you are a Honda fan or prefer FWD the TL-S is a great choice. It will also run you a little less than a comparably equipped G35, and you can probably get a deeper discount to boot. There have been concerns about the TL-S having tranny failures, but Acuras tend to be very reliable. For direct comparisons of the G35 and TL-S look at the recent Edmunds entry sport lux sedan comparo, the C/D currently on news stands (I have to admit its not very credible to me) and the July 2002 R/T. Good luck with your shopping."
100,"September 17, 2002  4:21AM",ext25,http://www.latimes.com/classified/automotive/highway1/la-hy-acura11sep11.story?coll=la-class-autos-highway1
101,"September 17, 2002  4:43AM",diploid,Scrolllllll
102,"September 17, 2002  4:53AM",wishnhigh1,"Wow...that guy in the news clip really does look like the stereotypical computer engineer, doesnt he?:)"
103,"September 18, 2002  1:12AM",richard52,As an avid reader of Consumer Reports I find it hard to believe that their research didn't uncover any problems with the transmissions in the TL.. If you read their auto issue they give the TL their highest rating for reliability including the transmission.  Is their something wrong here?
104,"September 18, 2002  2:35AM",kdshapiro,"I read Consumers as well. My theory is that the percentage is higher than zero, which took Honda by surprise. Isolated incidents over tens and thousands of vehicles sold, make it a small statistical probability. This doesn't mean there isn't a design flaw somewhere. For every mass produced car has some flaw, no matter how inexpensive or expensive. However at this point there is a lot of hubris over it. Should I be purchasing an Acura, this would not be a factor."
105,"September 21, 2002  2:23PM",riez,"Check out their November 2002 issue.  Page 82.  Their long-term testing.  As they put it, it is ""good"" but not ""great"" and not worth the price.  And it ""does have its good points, but, unfortunately, it doesn't have enough of them."" Or, it ""doesn't live up to its nameplate or its pricetag.""They pan the engine (noise & power), weight, stereo sound, lack of in-dash CD player, clutch, handling, etc.This article follows an earlier one (09/02 issue) in which they pointed out the X-type's many flaws and few virtues."
106,"September 21, 2002  7:02PM",riez,"jagboyxtype... If you want most other marque's models, you have to order vanilla.  Maybe a chocolate or strawberry.  Your X-type offers choice of automatic or manual and 2.5L or 3.0L engines.  IS300 offers SportCross.  But only the 3 Series offers so much more.  Sedan, coupe, convertible, wagon, and ultra-high performance models.  AWD and RWD.  Automatic and manual.  Choice of engines.  Is it BMW's fault they are so wise to spread their costs across so many variants and give buyers so many choices?  I say you could also add Z3 sales to the mix, too!"
107,"September 22, 2002  1:13AM",jagboyxtype,"Oh, that's too bad.  It's also too bad that they failed to notice that:-The X-TYPE does have an indash CD-player, which is standard on 3.0 litre models.-Out of the group of European sport sedans (e.g. BMW 3, Mercedes-Benz C, Audi A4) the Jaguar X has the most powerful engines.-The Jaguar Alpine sound system is rated very highly.  The auto's section of my newspaper rated the Jaguar Alpine system the top system out of premium European cars in a big comparison test of car stereos.  Lexus won the Japanese premium car sound system category with its ML system.-The car is a wonderful handler; for example, it outperformed the C-320 Sport in that deleted post comparison, and although it does not have the class-leading acceleration times, it is only about 0.2 second behind the 3-Series and is in the top end of its class when it comes to performance (0-60 in 6.3 seconds - Car&Driver; 0-60 in 6.5 seconds - Road&Track).  With its AWD, it can corner like no other car.-Braking performance from 60mph is just two feet longer than the Porsche 911 GT2 (116 feet), at 118 feet.  Thus, it stops in the same distance as a smaller BMW M-Roadster (118 ft.).  Brakes are from the larger S-TYPE.-Connoly leather and wood are all standard in the Jag, and leather and wood are only optional (if available) in competor's models.-It has the most rigid structure in its class, over 30% higher than the previous class leader.-Synthetic interior materials (e.g. plastics and not-leather soft-touch areas) are made by the same company from the same materials from the same machines that manufacture synthetic materials for Audi's A6 and new A8, which are ""industry leading"" according to many.-The X-TYPE does weigh a little more than a RWD car as it carries an extra differential and drive shaft for its AWD, but that doesn't seem to hurt its performance.  It actually helps it in many ways.  Also, for instance, it weighs less than an Audi A4, Cadillac CTS, and Lincoln LS.-There is some engine noise entering the cabin, but even wispers are still audible from passengers.  Plus, it's a sports-sedan, so the engine is supposed to have a nice little note to it.  Many reviewers have enjoyed the sound the X-TYPE's engine makes.  There is also almost no wind noise as exterior mirrors, etc. were sculpted from windtunnel tests at Pininfarina and high-speed tests on the Nardo bowl in Italy as well as the Nurburgring in Germany.-Clutch: yes, some people dislike its feel, yet others like it because it is not difficult to use.  I believe that it was MotorWeek that stated it felt like a BMW clutch.-Pricing: you can get a base X-TYPE for around $29,000 - $30,000 with leather and wood, manual transmission, metallic paint, etc.  Option packages have been re-organized to allow more individual options to be ordered.  Competators like the MB C-Class sedan start at around $31,000 without leather and wood, but vinyl and plastic.About the only virtue the X-TYPE doesn't have are memory seats.  Beyond those, it's one hellofa car.  I doubt it would still be making up 56.7% of Jaguar's sales and dominating an unheard-of 66% of its market in Europe (especially Italy) if it weren't a great car.______________________________________On the Acura transmission problems, only 16,000 cars have been afficted with the problem over the past two years, according to the posted article.  Accura sells a lot of cars, so it does not seem to be a massive or wide-spread problem.  Hopefully they'll fix it, but I wouldn't worry about it too much."
108,"September 22, 2002  2:57AM",riez,jagboyxtype...  Have you been reading what European Car has been writing?  I'd encourage you to read their articles.  They have a web site.  I didn't write them.  Please don't shoot me.  I just passed along what an interesting source said.  I happen to agree with many of their comments.  Not all.  And I hope Jaguar works aggressively to improve the X-type.
109,"September 22, 2002  3:47AM",jagboyxtype,"""Please don't shoot me.""I wasn't trying to shoot you.  You are just being paranoid.  I never even mentioned you in my whole response except for in the title where I was directing my message to what had been said that you passed along.  I said ""they"" as in the editors of European Car, but if you are now using the ""royal we"" and took what I said as directed towards you, now you know that is not how it was meant.  I will shoot some words at you about improving the X-TYPE, however, as I don't feel the car needs any improving at all except in a very few minor areas, such as memory seats (not that they are really needed, but it would be a nice touch).  Everything that makes a Jag is there in the X-TYPE, and it is a great car on its own.  Naturally, Jaguar will improve the X-TYPE just as it improves all of its cars.  As for your fear of being shot at with words on this board, perhaps you shouldn't say things that would cause you to get shot at if that is a fear of yours.BTW, every month, over 3,000 people just in the U.S. disagree with you and with European Car about the X-TYPE.  Sorry buddy, but you're in the minority on this one.  However, European Car's own final words on their X-TYPE test were:""Pushed to the limit and the X-Type will gently push until you ease off the throttle. Muscled around the track however, and its possible to slide the sedan until the tires melt. Great fun!I came away from the X-Type totally surprised. I expected to find a meek and mild sedan but instead found a serious contender in the sport-sedan market. These first two offerings are great!...I can't wait to see what those rouges at Jag's R division have in store for the X-Type."""
110,"September 22, 2002  9:10AM",affy,"Why isn't Audi considering shipping the A3, S3 here, i belive there's a lot of market potential here in our shore. It make perfect sense to have a A3 to battle against the Benz C-230 coupe and the BMW 320i. I saw picture of the A3 and it look ok, right now i'm considering to purchase an A4 3.0, i want to comapre the A4 3.0 and the S3. Audi should ship the lux-golf here!"
111,"September 22, 2002  1:08PM",riez,"jagboyxtype...  Ya gotta stay calm.  Did you notice in your most recent post you did write ""over 3,000 people just in the US disagree with YOU and with European Car about the X-type.""Have you even taken the time to read what European Car has written?  Or what MT and C&D have previously written?  The X-type has gotten mixed reviews at best in America.  Don't believe it has ""won"" a single comparison test.  See R&T's recent 11-car sport sedan comparison.  Think that says a ton when X-type falls short badly in comparison tests.Can you steer me to an American comparison test in which the X-type won?  And what do sales have to do with how truly good a sport sedan is?  I see a lot of people driving Malibu, Taurus, I30, ES300, etc.  To many (most!) people a car is either an appliance or a status symbol.  But it is only the rare few who are truly interested in all around performance.  Some people might argue that low sales are a better indicator.  Most people want cushy ride on interstate, not 0-60 times or slalom results.  The IS300 crowd might wear their low sales as a badge of honor."
112,"September 22, 2002  1:26PM",riez,"jagboyxtype...  Do you read MT or R&T?Check out the November 2001 issue of Motor Trend.  MT pans the X-type 3.0 AUTOMATIC in their 5-car comparison.  In 10 areas of their ""Report Card"", the Jag wins just one, styling.  Has last place or 2nd to last place rating in powertrain, ride, interior design, seat comfort/support, rear-cabin space, trunk useability, and value.  Track results mediocre.  Fourth place 0-60 mph time.  2nd slowest slalom time.  Worst braking result.  They tested a moderately loaded $43,695 one.Check out the July 2002 issue of Road & Track.  R&T pans the X-type 3.0 MANUAL in their 11-car comparison.  X-type comes in 10th overall, 9th in just subjective ratings, and 10th in just performance ratings.  They tested a loaded $46,510 one.Does that mean you disagree with me, European Car, R&T, and MT?  Wonder if you and the other 3,000 people are reading what is out there?  And test driving the X-type against its competitors?"
113,"September 22, 2002  3:10PM",merc1,"Isn't that comparo a little bit much?  I mean how does a ""almost a 1/2 second"" = ""throat raming"" or ""pummelling"" ?   I would expect the Jaguar to be faster with a stick and the Benz with an auto.  I have nothing against the X-Type, but that test is a little thick in my opinion.  One other thing:  Who says the X-Type has the most rigid structure in this class?  I've read that the C320 Sport, 330i and especially the A4 all have very stout structures.  This has also been my experience in driving all three of them. M"
114,"September 22, 2002  9:29PM",riez,"jagboyxtype...  Check out the February 2002 issue of Car and Driver.  7 car comparison.  X-type 3.0 MANUAL came in 5th place.  Woes included lack of overall performance, poor ride quality, poor brakes, and poor skidpad.  X-type was tied for 2nd slowest 0-60 mph time (7.2 seconds), longest braking distance, 2nd worst skidpad result, but did have the 2nd best emergency-lane-change maneuver mph.  C&D's X-type was pretty basic, with only a $39,170 MSRP.  Notice the trend, all the tested X-type's had stickers of $39,000 and up, and most publications harp that the Jag fails to deliver the goods for so many dollars.Pushing $40,000 does NOT seem to be entry-level to me.  The X-type 2.5 is more the entry-level Jaguar."
115,"September 23, 2002  1:56AM",dpvwia2,How about the fact that it look like a Ford Contour?  Yikes...
